B00QFZOYFG,Samsung,Samsung Solstice II A817 Touch Screen (AT&T) No Contract,https://www.amazon.com/Samsung-Solstice-Touch-Screen-Contract/dp/B00QFZOYFG,https://m.media-amazon.com/images/I/7132aKahVQL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B00QFZOYFG,The Wild Bat,3,10-Jul-09,resets when receiving calls,"The messaging features are nice. Typing text messages is not so much of a hassle with the keyboard. Also, the screen is quite pretty. I have found the morphing keyboard to be a great feature. When receiving calls, the phone works over half the time, but it sometimes resets when I attempt to answer calls. Also, at other times it lights up when a call is coming in, but won't actually finish the process and start ringing, so I don't know who actually called until they tell me later. I'm beginning to kick myself for signing a contract for service with this phone, and I suspect that it is going to be a pain in the butt until the contract is up."
B00QHJTOK0,Samsung,Samsung Galaxy Centura SCH-S738C - (Net10),https://www.amazon.com/Samsung-Galaxy-Centura-SCH-S738C-Net10/dp/B00QHJTOK0,https://m.media-amazon.com/images/I/411mIDKCYzL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B00QHJTOK0,Kaity Lynn,4,16-Oct-09,Good phone for daily use -,"I have been using this phone for a few days now and I like it. I am not a big ""gadget phone"" fan, preferring a simpler device that does just what I want. The voice quality is acceptable and after a short learning cycle is easy to use. The Alias 2 allows me, a novice texter, to send and receive text messages with no real hassles. The keypad is a great size, even for my larger fingers. I would have given 5 stars, except for the learning curve required to figure the phone out. Not that this is bad, but it is definitely different than the older phones I was used to."
B00SIB3HS0,Samsung,Samsung Galaxy S4 M919 16GB Unlocked GSM 4G LTE Quad-Core Smartphone - White Frost,https://www.amazon.com/Samsung-Galaxy-Unlocked-Quad-Core-Smartphone/dp/B00SIB3HS0,https://m.media-amazon.com/images/I/81Kb-5sSTLL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B00SIB3HS0,Susan C,3,3-Jul-09,"Nice phone, but features don't deliver","I've had this phone for a couple of months. It's pretty cool in the way the screen and keypad can be used in either portrait or landscape. However, the keys don't have good tactile feedback. I have to type with my fingernail in order to press the keys hard enough and accurately. Its voice recognition software is worthless, so if you are accustomed to using this feature to dial (such as in the car using an earpiece), don't bother. The camera and camcorder work very well and the quality of the pictures and display are really good. The battery in this phone doesn't last near as long as my old LG, however this phone has many more features, so I think the battery life is acceptable. It's got a sleek design and it's fun to use, however, I don't think I'd buy another one because of the usability issues."
B00TFAVFL4,Motorola,"Motorola Moto E (2nd Generation) Locked Cellphone, Black",https://www.amazon.com/Motorola-Moto-Generation-Locked-Cellphone/dp/B00TFAVFL4,https://m.media-amazon.com/images/I/81T5JR5djdL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B00TFAVFL4,girlnextdoor,2,26-Sep-10,Anyone else having this problem?,"My Alias 2 keeps shutting off, even with a full charge. I thought it might be a problem with my battery until my husband's phone started doing the same thing...several times a day! Since then, we have heard of two other people having the same problem with the Alias 2. The local Verizon store offered a software update, but with no guarantee that it would correct the problem. They claim that this phone wasn't a big seller, and they have never heard of this problem before. They refuse to look into the problem, saying that's just the nature of electronic devices...no guarantees. Anyone else having this problem?"
B00TRLXO6U,Nokia,Nokia Lumia 928 32GB Unlocked GSM 4G LTE Windows Smartphone w/ 8MP Carl Zeiss Optics Camera - Black,https://www.amazon.com/Nokia-Unlocked-Windows-Smartphone-Optics/dp/B00TRLXO6U,https://m.media-amazon.com/images/I/81CFhqN240L._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B00TRLXO6U,Susan J. Brillhart,5,2-Mar-10,LOVE my Samsung Alias 2!,"Had a Samsung A-310 for 6 years...a die-hard, sturdy phone. Wanted the same, with improved features. Looked for a flip phone (no purse-calling) that was intuitive, and had decent-sized keys to start texting - and this is it. You have SOOOO much room, because the keyboard changes with your need. Easy to use - intuitive for basic functions. If you choose to read the manual, there is a LOT more there. It's wonderful - thanks Samsung!!!"
B00V7FXCZ2,Samsung,"Samsung Galaxy S6, Black Sapphire 32GB (Verizon Wireless)",https://www.amazon.com/Samsung-Galaxy-S6-Sapphire-Wireless/dp/B00V7FXCZ2,https://m.media-amazon.com/images/I/81Uvtgw9D9L._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B00V7FXCZ2,Teresa M.,2,17-Nov-09,Locks up when using MP3 Player,"Overall I like the phone for its call quality. I love the keyboard and find it very easy to type text messages. I haven't used the camera or the Bluetooth features. I can access my email accounts easily. The main problem with the phone is that locks up when I attempt to use the MP3 player. I have an 8GB MicroSD card with all of my music on it. I hook the phone up to my car radio to play it. Everything was fine for the first month, but now the phone locks up or freezes when it's in media mode and the only way to unlock it is to remove and then replace the battery. Very annoying. The phone has also turned off several times when I was attempting to answer a call."
B00V7FY44A,Samsung,"Samsung Galaxy S6 Edge, White Pearl 32GB (Verizon Wireless)",https://www.amazon.com/Samsung-Galaxy-S6-Edge-Wireless/dp/B00V7FY44A,https://m.media-amazon.com/images/I/814WwhaRVuL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B00V7FY44A,Karen S. Baird,5,11-Jun-09,excellent,"This is a excellent phone great talk time, excellent standby, very user friendly, I may state it takes a little time to get use to but so does it when you change to new anything. The only down fall is the top 3 keys when your texting when you have large fingers, besides that I would recommend this phone to anybody my wife and kids go through phones like water so had many phones but this one is very unique exspecially with the flip screen. The pictures are excellent minus not having a flash i can live with that cause in low light still takes excellent pics. The flashes on all other phones are a joke those are only good for a couple of foot so take how you want but I recommend this phone for anybody men or women is is very unique. Only gripe is for my wife could be in different colors but my gripe is 3 top buttons could be different thanks for reading Jeff."
B00V8STWY8,Apple,"Apple iPad Air MF529LL/A (32GB, Wi-Fi + at&T, White with Silver) (Renewed)",https://www.amazon.com/Apple-MF529LL-Wi-Fi-Silver-Renewed/dp/B00V8STWY8,https://m.media-amazon.com/images/I/61ckVdsUlZL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B00V8STWY8,Erik Lindstrom,1,4-Oct-10,Worst cell phone I have ever owned,"Don't bother with this piece of junk. It is the worst phone I have ever owned. Turns itself off inexplicably 15 times a day. Shuts down in the middle of a conversation. So embarrassing. If you ""close"" it too fast, it shuts down. Also, the body of the phone is way too ""slippery"" --- I have dropped it out of my hand a dozen times only because it's too darn slippery to hold. Impossible to flip open the phone with one hand, you need both hands to open it. Terrible product. I am thinking about quitting Verizon simply because they offer this POS phone. Don't waste your time or money with this junk."
B00VH2TWBS,Samsung,Samsung GALAXY S6 G920 32GB Unlocked GSM 4G LTE Octa-Core Smartphone - Black Sapphire,https://www.amazon.com/Samsung-GALAXY-Unlocked-Octa-Core-Smartphone/dp/B00VH2TWBS,https://m.media-amazon.com/images/I/81Z0DX6B3bL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B00VH2TWBS,Dale E. Owens III,4,23-Nov-09,Great little tool,"I got mine for free with the purchase of my wife's blackberry. With the understanding that this is not a full computer, its a great tool tpo give you quick access to the internet. I really don't like working on lap tops, so only own a desktop. This leaves me limited in where I can have access to the internet. This thing gives me access everywhere. I have wireless in the house and I use the broadband everywhere else. Because it is only a netbook it does have its limitations. If you are looking for a full featured machine, this is not for you. But for quick access to the internet and most files, its great."
B00VQQ294C,Apple,Apple iPod Touch 16GB (5th Generation) - Space Gray (Renewed),https://www.amazon.com/Apple-iPod-Touch-16GB-Generation/dp/B00VQQ294C,https://m.media-amazon.com/images/I/41iauuPg5IL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B00VQQ294C,Vivek,3,5-Jun-09,Creative Design but Poor Phone,"Pros: Creative use of buttons, big screen, qwerty keyboard Cons: Doesn't sync with Outlook, clunky user interface, muddled audio in ear piece/speakerphone I really have to give credit to Samsung because of the creatively designed keypad, but I don't recommend this phone overall. The phone user interface isn't simple, and is made somewhat more complicated because they keyboard layout is constantly changing based on what screen you're on. For example, there's an awkward key layout in some versions of the layout, takes too many keystrokes to do things like turn off an alarm (I guess I've been spoiled by almost always owning Nokias, as they tend to have the best-designed user interfaces). Aside from the clumsy UI, the biggest thing that killed this for our family was its inability to sync contacts and calendar events with Outlook. Maybe there's a way to do it with a combination of MyVerizon and USB cables, but its not worth the effort, especially when I can switch to a Nokia that takes care of it (as an aside, I switched to AT&T a week later because of the poor phone selection at Verizon. Also, Verizon disables any Bluetooth syncing capabilities with Outlook, even for the few Nokias they offer.) Overall, the phone is designed creatively, but its hip design doesn't make up for its poor UI and lack of features that were essential to me."
B00WF988BW,Samsung,Samsung Convoy 3 SCH-U680 Rugged 3G Cell Phone Verizon Wireless,https://www.amazon.com/Samsung-Convoy-SCH-U680-Verizon-Wireless/dp/B00WF988BW,https://m.media-amazon.com/images/I/71Q7aSSyOkL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B00WF988BW,n. country boy,4,6-Oct-10,never had a problem,never had a problem have had this phone for over 1 year camera takes decent not great pics nice big buttons for texting call quality excellent battery life pretty good all in all a happy camper
B00WHE2WCG,Samsung,Samsung Galaxy S6 G920A 32GB Unlocked GSM 4G LTE Octa-Core Android Smartphone with 16MP Camera - Black Sapphire,https://www.amazon.com/Samsung-G920A-Unlocked-Octa-Core-Smartphone/dp/B00WHE2WCG,https://m.media-amazon.com/images/I/81oYNE1MUxL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B00WHE2WCG,Kyle Griswold,1,29-Oct-09,Terrible,Has some real ram issues. It is really unusable. It takes a good 3 minutes just to run a program. I got mine for free for signing up for Fios and I feel like I got ripped off. I thought it would be a nice little thing because we only have 1 computer in my house. But really this can be used for nothing more than a paper weight. DO NOT BUY. I had to give 1 star because 0 stars wasn't an option.
B00WIYFBWI,Samsung,Samsung Galaxy S6 Edge G925F 32GB Unlocked Phone - Retail Packaging - Black Sapphire,https://www.amazon.com/Samsung-Galaxy-G925F-Unlocked-Phone/dp/B00WIYFBWI,https://m.media-amazon.com/images/I/71MayBWnHjL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B00WIYFBWI,Seth B. Tropinsky,5,27-Jul-09,Wonderful innovative keypad,"Great phone, which has the comfort of a larger phone, mixed with a very easy to use qwerty keyboard. the keyboard has nice space, and a texture that feels like the kindle. With the touch of a button, the QWERTY turns into 1234, or /?!> ect. Just a need phone, highly recommended."
B00X2ZQ5RM,Samsung,Samsung Galaxy S6 32GB G920A AT&T Unlocked - Gold Platinum,https://www.amazon.com/Samsung-Galaxy-32GB-G920A-Unlocked/dp/B00X2ZQ5RM,https://m.media-amazon.com/images/I/91JHyj8K0FL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B00X2ZQ5RM,A-la Dawn,5,30-Mar-11,Best fone ever!!!,"I have had this fone for two years, and have not had one problem with it.......love the magic keys.....will wait till the Alias 3 comes out to upgrade and it better have the magic keys!"
B00XQVDW6Y,Motorola,Motorola Moto E LTE - No Contract Phone (U.S. Cellular),https://www.amazon.com/Motorola-Moto-LTE-Contract-Cellular/dp/B00XQVDW6Y,https://m.media-amazon.com/images/I/51y0QQ7Z4KL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B00XQVDW6Y,B. Hopper,5,20-Sep-09,Great Phone!,I just got this phone a couple days ago and I am in love. It works great. Texting is a breeze. Great size.
B00ZE8HRYK,Samsung,"Samsung Galaxy S6 Active, 32 GB , Grey (AT&T)",https://www.amazon.com/Samsung-Galaxy-S6-Active-Grey/dp/B00ZE8HRYK,https://m.media-amazon.com/images/I/81zlazvfjBL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B00ZE8HRYK,Mini,3,18-Aug-09,"Great E Ink technology, but overall not quite ready for prime time yet...","The first time I heard about the Samsung Alias I thought I was in for a unique phone/messaging experience. After all, it contains the E Ink powered keyboard technology where keys can transform from vertical to horizontal and from regular to QWERTY keyboard at the touch of a button and using the dual-flip style that makes this phone more than just the typical flip phone. The first release had its faults, which is why Samsung and Verizon have released the Alias 2. The phone has its improvements. The best one is the fact that, when flipped open sideways, you get enough room to navigate and type with the QWERTY keyboard. The keys are not as crammed in together as the first Alias, for more comfortable typing. The phone also contains GPS, VCast Music with Rhapsody, web e-mail , IM capabilities and a mobile web browser. You can use these features with Verizon's fast EV-DO/3 G network. The phone also has a user-friendly menu and beautiful internal and external display. It's got 80 MB of internal memory (memory expandable to 16 GB with a media card) and a 2 MP camera with some nice, though limited video-recording capabilities. The Alias 2, though an improvement from the original Alias, has its downsides. For one thing, it looks outdated. At a mere glance, it looks like a typical flip phone that's been out for years. It only comes in one color (grayish black), and there's nothing about it that makes it attractive or unique at first glance. The keys are difficult to press. I had to press the keys rather hard every time I used the QWERTY keyboard. My thumbs ached after a while. The OS is quirky. It froze on me quite a few times and I had to do a force reboot. Very annoying when you're in the middle of sending a text message or checking your e-mail. And that's another thing, the calling, or lack thereof. I had about three dropped calls in one day. That's a lot for a phone, especially when I had most if not all network bars. What gives? And last but not least, the phone contains the same old Verizon menu and looks. The only nice thing about it is that you can personalize the internal and external screens with some cute animated wallpaper or other. All in all, the Samsung Alias 2 has all the makings for a popular messaging/multimedia phone. However, I don't think it's quite ready for prime time yet. A slicker design would be nice as well as some improved features and smoother keys. If you're in the bargain for a messaging phone that's stylish as well as functional, and you're in the Verizon network, I strongly recommend the LG enV3 or the enV Touch. You cannot go wrong with those two phones. In the meantime, if you really want this phone, make sure you weigh in the pros and cons before you decide to commit to it for two long years."
B010CK8O9Q,Sony,"Sony Xperia Z3 Plus E6533 32GB Black 3G/4G, Dual SIM Unlocked Factory 4G LTE - International Version No Warranty",https://www.amazon.com/Sony-Xperia-E6533-Unlocked-Factory/dp/B010CK8O9Q,https://m.media-amazon.com/images/I/41+xyOdkmiL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B010CK8O9Q,Jody,4,20-Oct-09,Fun phone,"Let me preface this review with a disclaimer: I am NOT a techie nor a tycoon who needs continual internet access lest the global market crash. I need a basic phone, and want a few bells and whistles. I replaced a basic LG cell phone with the Alias2 on the recommendation of a friend. I immediately liked the heftier feel and the easier to read displays, though I swiftly changed the rather twee and hard to figure out menu page. Pros: I LOVE having dedicated keys for voicemail, bluetooth and voice menus. The rotating keypad is just too cool for words, and though I don't send many texts, I use the notepad all the time. The QWERTY keyboard is very easy to use, even with fingernails. It's nice to know I can check email and have internet access if necessary, though I probably never will. The camera is great, and I like the editing options for pictures. The screen size is generous and easy to see, especially in landscape mode. It's easy to use. Sound quality is good. Nice long life of battery charge. Cons: The default backgrounds, though those are easy enough to change. Some functions are difficult to find on the menus. That's how I found the voicemail key--couldn't find VM on a menu. The ring isn't loud enough to be heard when the phone is in a jacket pocket--but I've never found a phone with a loud enough ring. There's not a button on the outside that will light up the display--to check the time, you have to open the phone. (ETA: Yes, there is--it just takes a few seconds for the display to light. Duh.) This phone was a good choice for me, and I'm very happy with it."
B010V43VFA,Sony,Sony Experia Z3+ 4G LTE Unlocked 32GB Octa Core 3GB RAM E6553 (LTE USA Latin Caribbean Europe) Waterproof 23 MP No Warranty (White),https://www.amazon.com/Sony-Xperia-Z3-5-2-Inch-Smartphone/dp/B010V43VFA,https://m.media-amazon.com/images/I/71iFTB59LEL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B010V43VFA,W. Miller,2,13-Jun-09,"Good phone, horrible features","Calls are fine; battery life is terrific compared to the LG phone I just discarded. Nearly identical software found on every other Verizon phone I've had, yet the standard issue ring tones on this one are pretty bad. Great camera, HOWEVER, no support Bluetooth file system profile -- nor support for marking multiple photos for push, meaning that I have to push each picture painfully and slowly one by one to my PC via Bluetooth. So I should be done pushing the 100 or so pics I took today in about 28 days... lovely. Also, END key is right next to the SPACE key. If you inadvertently tap END while using the mobile web, it exits no matter what/where you are and it is absolutely maddening while you're trying to learn the keypad layout. Time on the front display is permanently set to 12-hr mode. I don't think I'm going to keep this one for long."
B011AC4U7A,Samsung,Samsung Galaxy S6 G920T 32GB Unlocked GSM 4G LTE Octa-Core Android Smartphone w/ 16MP Camera - Black,https://www.amazon.com/Samsung-Galaxy-G920T-32GB-T-Mobile/dp/B011AC4U7A,https://m.media-amazon.com/images/I/81cvwVzNoiL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B011AC4U7A,Bob,3,15-Jun-09,"OK Phone, Bluetooth stereo audio is awful, voice recognition is unusable","The real standout feature on this phone is keyboard. I made the mistake of assuming that the mp3 bluetooth audio would be at least as good as my original LG chocolate from 3 years ago, especially since verizon just copies its old OS onto everything. The bluetooth stereo is almost unusable, very tinny, no way to adjust the sound profile. If you plug a wire in it sounds great, but not very useful. Phone call quality is ok. it has a spot for upto 16GB card, which would be perfect if it was useful as an MP3 player. If it wasn't too late to return it , I would. Also the Voice recognition is not accurate or useful, something else that used to work flawlessly with my 3yr old chocolate."
B0134TVNSQ,Samsung,"Samsung Galaxy S6 Edge+, Black 64GB (Sprint)",https://www.amazon.com/Samsung-Galaxy-S6-Edge-Sprint/dp/B0134TVNSQ,https://m.media-amazon.com/images/I/81h0cGu5OcL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B0134TVNSQ,Kenneth Michael Mcneil,4,3-Jun-10,Surprisingly Durable,"As a teenager, I do a lot of texting. This phone has a great full QWERTY keyboard or if you want, a number pad. The changing keys are cool and people go ooo! and ahh! as they see you flip it both ways. The 2 megapixel camera is good for recording video and photos. There is only a small piece holding the screen to the bottom unit in the corner that seems flimsy from the pictures. It is NOT a flimsy device. This was not a problem. In fact, while walking home on a trail I dropped it without realizing it. The next day I was looking for it all over. When I was walking on the trail I noticed it in the mud. I was mortified because people drive ATV/Quads all over the trail. Upon lifting up the phone I saw that it had been run over and caked in mud. I knew it was not going to work because of how wet it was. Amazingly, it worked fine. I got home and brushed it with a paper towel. It's as good as new. The only problem is that you have to change the keyboard layout in order to get to the numbers. This makes it just as hard to type the number 4 as it is to type four. It's a nice reliable little phone. If you are interested in a standard phone for texting and calling, this is great for you. Pros: Durable Reliable good for texting Cons: A little slow sometimes It's slippery Not a smartphone but it's a cheap one The best secret feature is that if you scratch the back a certain way it makes a cool noise like scratching a record."
B013XAPUW6,Samsung,"Samsung Galaxy Note 5, Black  64GB (Verizon Wireless)",https://www.amazon.com/Samsung-Galaxy-Note-Verizon-Wireless/dp/B013XAPUW6,https://m.media-amazon.com/images/I/814SsOj-45L._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B013XAPUW6,Cspell,1,16-Sep-09,Voice Activation Dreadful,"I love the e-ink technology (the qwerty keyboard is great for texting), but that is the highlight. The huge drawback, if you need to make calls with the bluetooth, is that the voice activation system is useless. My old phone worked flawelessly in this area, but with the Alias 2, if I say, ""Call John Smith,"" IF it responds (and many times it doesn't), it will say, ""Did you say dial 123?"" or some other number, or name that is nothing like the one I've said. It's incredibly frustrating. I don't want to look at my phone as I am driving, that is why I rely on the Voice Activation/Bluetooth to make my calls. Without voice activation working properly, I am looking at my phone, scrolling through my address book, and just generally distracted instead of focusing on the road. SO DISAPPOINTING."
B014GCG150,Samsung,"Samsung Galaxy J5 SM-J500H/DS GSM Factory Unlocked Smartphone, International Version (Gold)",https://www.amazon.com/Samsung-SM-J500H-Unlocked-Smartphone-International/dp/B014GCG150,https://m.media-amazon.com/images/I/61alJun3JvL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B014GCG150,E. Stidd,5,21-Jun-10,"Awesome ""mini"" computer!","I got this thing and loved it. It is great mini computer for everyday on the go use. Nice size, screen is not too small but not too big either. Keyboard is just as easy to use as a large keyboard. Operating system if you get it in XP works well on this little PC. It does just about everything a large one would do but more portable. I would recommend!"
B014V5XDV2,Samsung,Samsung Galaxy S6 G920v 32GB Verizon Wireless CDMA Smartphone - Gold Platinum (Renewed),https://www.amazon.com/Samsung-Galaxy-Verizon-Wireless-Smartphone/dp/B014V5XDV2,https://m.media-amazon.com/images/I/41Z9ulF4QML._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B014V5XDV2,Rebecca Balch,1,1-Oct-09,NEVER BUY THIS ONE,"My daughter and I both got the LG enV2 about 8 months ago. We're currently waiting for our third version of this. Both phones of our first phones failed within 5 months (keys stopped working on outside, dropped calls, goes back to menu in middle of texting, calls contacts at random times and much more). We got ""new"" ones, which were refurbished phones from Verizon. They lasted a few months before failing with similar problems, plus now I have almost no volume even though its maxed on the setting. We're waiting for our next set of ""new"" phones to arrive later this week. Can't wait to see how long these last. The upgrade to a different phone isn't an option until you've been in the contract one year and can only upgrade one phone then."
B014VLTTC8,Samsung,Samsung Galaxy Mega 6.3 I527 16GB Unlocked GSM 4G LTE Smartphone w/ 8MP Camera - White,https://www.amazon.com/Samsung-Galaxy-Unlocked-Smartphone-Camera/dp/B014VLTTC8,https://m.media-amazon.com/images/I/51b2GW++SDL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B014VLTTC8,wakajawaka,1,20-Aug-13,Because it was phased out by AT&T,Problem: phone was phased out by AT&T so i couldn't even use it or buy sim card or anything for it! AT&T should inform sellers!!
B015ROR4PC,Motorola,Motorola Droid Turbo - 32GB Android Smartphone - Verizon - Gray (Renewed),https://www.amazon.com/Motorola-Droid-Turbo-Android-Smartphone/dp/B015ROR4PC,https://m.media-amazon.com/images/I/51qmSOmqU8L._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B015ROR4PC,Amazon Customer,2,5-Jan-17,Two Stars,to old
B016WYTYFE,Samsung,Samsung Galaxy S5 SM-G900T - 16GB - Shimmery White Smart Phone - Unlocked (Renewed),https://www.amazon.com/Samsung-Galaxy-S5-SM-G900T-Shimmery/dp/B016WYTYFE,https://m.media-amazon.com/images/I/71LiYjftkAL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B016WYTYFE,Teresa M Smith,4,10-Oct-12,Good little phone,This is the third phone I've purchased for my son since we switched him to AT&T. The first two were the same phone and were no good within a few months. This one has lasted him almost a year now. He likes it and I like not having to replace it all the time.
B0172EEAQQ,Nokia,"Nokia 105 RM-1135 Dual-Band (850/1900 MHz) Factory Unlocked Mobile Phone, Black, 2G Network Only.",https://www.amazon.com/Nokia-RM-1135-Dual-Band-Factory-Unlocked/dp/B0172EEAQQ,https://m.media-amazon.com/images/I/51X4GhYfx4L._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B0172EEAQQ,rakel vera,5,30-Dec-13,thanks,"thank you so much, and thanks for everything, i need, i want, i love it, its excellent, wonderful, forever thanks"
B018OMP8ES,Samsung,Samsung Galaxy Note 5 SM-N920V Gold 32GB (Verizon Wireless),https://www.amazon.com/Samsung-Galaxy-SM-N920V-Verizon-Wireless/dp/B018OMP8ES,https://m.media-amazon.com/images/I/611pE6W+X0L._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B018OMP8ES,Contrina Taylor,1,7-Jan-15,It's doing good but I was expecting a charger to come with ...,It's doing good but I was expecting a charger to come with it. I had to get one to fit the phone
B018TUJE9U,Samsung,Samsung Galaxy S6 G920A 64GB Unlocked GSM 4G LTE Octa-Core Android Smartphone w/ 16MP Camera - White,https://www.amazon.com/Samsung-Unlocked-Octa-Core-Android-Smartphone/dp/B018TUJE9U,https://m.media-amazon.com/images/I/41TCEMfBV0L._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B018TUJE9U,Jeanette Ames,5,15-Apr-14,Best phone ever. Love samsung .,It's exactly what I was looking for. Nice and simple. I would recommend this to anyone looking for less technical.
B0192XJ0P6,Motorola,"Motorola XT1585 Turbo 2, (32GB) 5.4'' (White, Verizon)",https://www.amazon.com/Motorola-XT1585-Turbo-White-Verizon/dp/B0192XJ0P6,https://m.media-amazon.com/images/I/61uo-nK+OAL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B0192XJ0P6,Tweeds,1,2-Jan-11,Would Not Hold Charge . . . brand new phone,Brand new - out of the box - I charged this phone as instructed (four hours - I gave it six) and when unplugged - black screen. I am returning to Amazon.
B019S654DO,Samsung,Samsung Galaxy S4 16GB Black SPH-L720T Tri-Band (Boost Mobile),https://www.amazon.com/Samsung-Galaxy-SPH-L720T-Tri-Band-Mobile/dp/B019S654DO,https://m.media-amazon.com/images/I/71Bpvs8eUWL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B019S654DO,paul,5,8-Jul-15,Five Stars,like
B019TWO7DU,HUAWEI,"Huawei Nexus 6P unlocked smartphone, 64GB Gold (US Warranty)",https://www.amazon.com/Nexus-6P-unlocked-smartphone-Warranty/dp/B019TWO7DU,https://m.media-amazon.com/images/I/81KkxM31+aL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B019TWO7DU,Amazon Customer,3,7-Oct-13,"Phone okay, but...","Phone came and is okay, but phone was never cleared and had all previous owners information and numbers in it. Not cool."
B019VHBB32,Motorola,Motorola Droid Turbo 2 XT1585 32GB - Verizon (Black),https://www.amazon.com/Motorola-Droid-Turbo-XT1585-Color/dp/B019VHBB32,https://m.media-amazon.com/images/I/51-mD4FoY3L._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B019VHBB32,Wendy G,4,27-Nov-09,Terrific Basic Phone,"We were looking for an attractive, pre-paid cell phone and this fit the bill. It's easy to use, has good battery life, and includes a serviceable camera. The phone is comfortable to use (something that couldn't be said for the Motorola flip phones), snaps closed with a solid feel, and the menus are straightforward. Call quality with AT&T is very good. There are two things that could be improved: there should be a way to get photos off the phone without having to send a video text message, and it would be nice to be able to import phone numbers from a PC. For the price though it's no big deal. Other than those quibbles we're very happy with the phone."
B01ATTBXY8,Motorola,Motorola Droid Turbo - 32GB Android Smartphone - Verizon - Black (Renewed),https://www.amazon.com/Motorola-Droid-Turbo-Smartphone-Refurbished/dp/B01ATTBXY8,https://m.media-amazon.com/images/I/91oY6n78hhL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B01ATTBXY8,SY,5,16-Aug-09,Great Simple Phone,"If you are looking for something simple that has great call quality this is the phone. I researched low SAR (absorbed radiation) and this was the cheapest most simple phone available. My other phone was ancient, so this feels like a huge step up. Love the speakerphone, internal antenna. The camera doesn't take super clear pictures, but my other phone didn't have a camera at all - so still a step up. Overall pleased with how it functions and quality of calls."
B01AUOS8BI,Apple,"Apple iPhone 6S Plus, 128GB, Rose Gold - For AT&T / T-Mobile (Renewed)",https://www.amazon.com/Apple-iPhone-Plus-Unlocked-128GB/dp/B01AUOS8BI,https://m.media-amazon.com/images/I/71371BrehxL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B01AUOS8BI,Camry Man,3,13-Nov-09,Best for making and recieving calls but not for texting,"HIGHS- good sound quality, good reception, and decent battery life LOWS- VERY small cheap feeling plastic buttons, confusing menu, no flash"
B01BG1MW5C,Samsung,Samsung Galaxy Note 5 SM-N920T 32GB Black Smartphone for T-Mobile,https://www.amazon.com/Samsung-Galaxy-SM-N920T-Smartphone-T-Mobile/dp/B01BG1MW5C,https://m.media-amazon.com/images/I/61E7F2G7WaL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B01BG1MW5C,Timothy P. Elliott,2,13-Jun-10,ok but most stores offer twice the airtime with this phone,I saw this phone at Best Buy for the same price but with $30 included air time
B01BHEBDVW,Motorola,Motorola Droid Maxx 2 XT1565 16 GB Verizon Phone w/ 21 MP Rear Camera - White,https://www.amazon.com/Motorola-Droid-XT1565-Unlocked-version/dp/B01BHEBDVW,https://m.media-amazon.com/images/I/61rT0e5WKvL._AC_UY218_ML3_.jpg,https://www.amazon.com/product-reviews/B01BHEBDVW,Cynthia McGill,1,8-Jul-15,"""I sell things"" sells junk!","I bought this off of ""I sell things"". It is the wrong color, scratched and beat up badly! It's not worth the postage to return or exchange it! My daughter worked hard for this and got crap!"
